_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
6308,1982478,17009712,33,M,B,2017-03-10T10:45:00,"900 Block Second AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"2ND AV CLAIRTON, PA ",Outside City,OSC,5599,,,0,0
5194,1981084,17009143,33,M,W,2017-02-07T09:15:00,"900 Block 2ND AV Pittsburgh, PA 15203",3925 Receiving Stolen Property. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"2600 Block Brownsville RD Pittsburgh, PA 15227",Carrick,3,2904,4,4,-79.97880106,40.38544231
258,1974915,16155372,33,M,A,2016-08-19T12:10:00,"1100 Block Creedmoor AV Pittsburgh, PA 15226",13(a)(16) Possession of Controlled Substance / 13(a)(16) Possession of Controlled Substance,"1100 Block Creedmoor AV Pittsburgh, PA 15226",Brookline,6,1918,4,4,-80.01518318,40.39095407
3306,1978748,16223409,33,M,W,2016-11-29T12:54:00,"1500 Block Berkshire AV Pittsburgh, PA 15226",13(a)(32) Paraphernalia - Use or Possession,"1500 Block Berkshire AV Pittsburgh, PA 15226",Brookline,6,1918,4,4,-80.01344353,40.38755688
583,1975002,16157629,33,M,W,2016-08-22T17:42:00,"2nd AV & E Elizabeth ST Pittsburgh, PA 15207",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"2nd AV & E Elizabeth ST Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94327177,40.40709103
706,1974447,15231212,33,M,W,2016-08-22T17:43:00,"2nd AV & E Elizabeth ST Pittsburgh, PA 15207",9015 Failure To Appear/Arrest on Attachment Order,"4900 Block 2nd AV Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.9440557,40.40990781
795,1974789,16149317,33,M,B,2016-08-25T15:15:00,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"1200 Block Hodgkiss ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2704,1,1,-80.02688688,40.46766851
826,1975309,16161295,33,M,B,2016-08-27T17:00:00,"Frankstown AV & Brushton ST Pittsburgh, PA 15208",2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 4304(a)(1) Endangering Welfare of Children. / 3736 Reckless Driving / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"Bunkerhill ST & Greystone DR Pittsburgh, PA 15206",Highland Park,5,1102,7,2,-79.91702136,40.47880214
948,1975649,16166657,33,M,W,2016-09-24T11:07:00,"900 Block 2nd AV Pittsburgh, PA 15219",3925 Receiving Stolen Property.,"1800 Block Mary ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98079315,40.4260073
5512,1981485,17026135,34,M,W,2017-02-11T21:30:00,"1400 Block Hampshire AV Pittsburgh, PA 15216",5506 Loitering and Prowling at Night,"1400 Block Hampshire AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02847027,40.41056082
5530,1981515,17025332,34,M,W,2017-02-10T15:03:00,"800 Block E Warrington AV Pittsburgh, PA 15210",9501 Bench Warrant,"800 Block E Warrington AV Pittsburgh, PA 15210",Allentown,3,1803,3,4,-79.99357756,40.42153188
5537,1981522,17025042,34,M,B,2017-02-10T02:41:00,"1600 Block Lowrie ST Pittsburgh, PA 15212",3925 Receiving Stolen Property. / 1372 Unauthorized Transfer or Use of Registration. / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked.,"1600 Block Lowrie ST Pittsburgh, PA 15212",Troy Hill,1,2406,1,1,-79.98355886,40.46274332
1239,1976023,16175569,34,M,W,2016-09-16T18:59:00,"600 Block Cedar AV Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 3503(b)(1)(i) Actual Communication,"600 Block Cedar AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00113002,40.45290228
3079,1978442,16207531,34,M,W,2016-12-01T09:38:00,"800 Block Rossmore AV Pittsburgh, PA 15226",3921 Theft by Unlawful Taking or Disposition. / 4101 Forgery. / 4106 Access Device Fraud,"600 Block Larose ST Pittsburgh, PA 15226",Brookline,6,1917,4,4,-80.01425387,40.40795248
5584,1981595,17026879,34,M,W,2017-02-13T00:45:00,"Ohio River BL & Mckees Rocks BRDG Pittsburgh, PA 15212",3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Ohio River BL & Mckees Rocks BRDG Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04303594,40.47892402
3441,1978946,16219934,34,M,W,2016-12-16T18:30:00,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97224337,40.45081373
1292,1976081,16175083,34,M,W,2016-09-25T22:40:00,"600 Block 1st AV Pittsburgh, PA 15219",2701 Simple Assault.,"4000 Block Butler ST Pittsburgh, PA 15201",Central Lawrenceville,2,902,7,2,-79.96167739,40.46869308
4604,1980376,17004523,34,M,B,2017-01-08T13:22:00,"3000 Block Glen Mawr ST Pittsburgh, PA 15204",9093 Indirect Criminal Contempt,"3000 Block Glen Mawr ST Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05268816,40.45677446
5615,1981626,16062415,34,M,W,2017-02-21T11:23:00,Zone 2,4915 Failure to Comply with Megans Law,Zone 2,,2,,,,,
994,1975695,16171005,34,M,W,2016-09-10T12:15:00,"100 Block Art Rooney AV Pittsburgh, PA 15212",5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"100 Block Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01631623,40.44631465
1362,1976153,16178873,34,M,B,2016-10-06T15:00:00,"600 Block 1st AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Sunset AV & South Side AV Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99927249,40.46949416
5629,1981640,17031243,34,M,W,2017-02-19T21:23:00,"2700 Block S Water ST Pittsburgh, PA 15203",5503 Disorderly Conduct. / 5505 Public Drunkenness / 13(a)(16) Possession of Controlled Substance / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"2700 Block S Water ST Pittsburgh, PA 15203",South Side Flats,3,1609,3,4,-79.96325261,40.42745662
6227,1982378,17040614,34,M,B,2017-03-05T18:54:00,"100 Block N Negley AV Pittsburgh, PA 15206",3925 Receiving Stolen Property. / 4910 Tampering with or Fabricating Physical Evidence. / 5123 Contraband.,"100 Block N NEGLEY AV PITTSBURGH, PA 15206",Garfield,5,1114,9,2,-79.93057707,40.46350886
3628,1979189,16230139,34,M,B,2016-12-10T03:36:00,"2700 Block Glen Mawr ST Pittsburgh, PA 15204",2701 Simple Assault.,"2700 Block Glen Mawr ST Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.04925263,40.45329196
2493,1977642,16204421,34,M,W,2016-10-29T23:55:00,"100 Block S 18th ST Pittsburgh, PA 15203",5503 Disorderly Conduct.,"100 Block S 18th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98083281,40.42813128
2512,1977661,16204582,34,M,W,2016-10-30T02:55:00,"1300 Block E Carson ST Pittsburgh, PA 15203",2701 Simple Assault. / 3304 Criminal Mischief.,"1300 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98517511,40.42860697
3331,1978783,16222904,34,M,H,2016-11-28T17:20:00,"1800 Block Montier ST Wilkinsburg, PA 15221",1301 Registration and Certificate of Title Required. / 1372 Unauthorized Transfer or Use of Registration. / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 4703 Operation of Vehicle without Official Certif. of Inspection / 13(a)(16) Possession of Controlled Substance,"1800 Block Montier ST Wilkinsburg, PA 15221",Bluff,OSC,103,,,-79.869508,40.44720128
3840,1979443,16236762,34,M,H,2016-12-21T02:41:00,"700 Block Gross ST Pittsburgh, PA 15224",3304 Criminal Mischief. / 3934 Theft from Vehicle / 13(a)(32) Paraphernalia - Use or Possession / 3503 Criminal Trespass,"700 Block Gross ST Pittsburgh, PA 15224",Bloomfield,5,802,7,2,-79.9476058,40.45736603
637,1974856,16147868,34,M,W,2016-08-08T21:18:00,"2000 Block Penn AV Pittsburgh, PA 15222",13(a)(16) Possession of Controlled Substance,"2000 Block Penn AV Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.98357825,40.45097636
5740,1981771,17029595,34,M,W,2017-02-22T16:00:00,"600 Block LaRose ST Pittsburgh, PA 15226",3925 Receiving Stolen Property. / 4106 Access Device Fraud / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"800 Block Rossmore AV Pittsburgh, PA 15226",Brookline,6,1919,4,4,-80.01853095,40.39473786
3745,1979316,16231638,34,M,B,2016-12-12T19:30:00,"8600 Block Bricelyn ST Pittsburgh, PA 15221",2701 Simple Assault. / 2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"8600 Block Bricelyn ST Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87435595,40.4578568
1617,1976502,16102787,34,M,B,2016-10-12T20:50:00,"2300 Block Mission ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 7512 Criminal Use of Communication / 13(a)(30)* Delivery of Controlled Substance,"2300 Block Mission ST Pittsburgh, PA 15203",South Side Slopes,3,1608,3,4,-79.97373053,40.42301753
1625,1976517,16185188,34,M,B,2016-09-30T23:07:00,"400 Block Brownsville RD Pittsburgh, PA 15210",2701 Simple Assault.,"400 Block Brownsville RD Pittsburgh, PA 15210",Knoxville,3,3001,3,4,-79.98912555,40.41324466
5302,1981232,17021102,34,M,B,2017-02-03T17:15:00,"800 Block Western AV Pittsburgh, PA 15233",3304 Criminal Mischief. / 5505 Public Drunkenness,"800 Block Western AV Pittsburgh, PA 15233",Allegheny West,1,2201,1,1,-80.01406062,40.45245427
3892,1979525,16236161,34,M,W,2016-12-20T04:48:00,Zone 1,903 Criminal Conspiracy. / 3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property. / 5505 Public Drunkenness / 3503(b)(1)(iii) Defiant Trespass - Fencing or Other Enclosure,Zone 1,,1,,,,,
3894,1979527,16236237,34,M,W,2016-12-20T09:18:00,"300 Block Blvd Of The Allies Pittsburgh, PA 15222",5123 Contraband. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"300 Block Blvd Of The Allies Pittsburgh, PA 15222",Central Business District,2,201,6,6,-80.00185334,40.43809116
1023,1975736,16166937,34,M,W,2016-09-04T18:25:00,"Allegheny Ave & Western Ave AV Pittsburgh, PA 15232",1543 Driving While Operating Privilege is Suspended or Revoked. / 3525 Protective Equipment for Motorcycle Riders. / 4914(A) False Identification to Law Enforcement / 3802(d)(3) DUI - Alcohol and Drug Combined - Impaired Ability,"Allegheny Ave & Western Ave AV Pittsburgh, PA 15232",Allegheny West,1,2201,1,1,-80.01889719,40.45151774
1646,1976538,16177862,34,M,W,2016-10-14T10:00:00,"600 Block First AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 3743 Accidents Involving Damage to Attended Veh. or Property,"Penn AV & 29th ST Pittsburgh, PA 15222",Strip District,2,203,7,6,-79.97419937,40.45783708
4544,1980307,16133894,34,M,B,2017-01-25T13:45:00,Zone OSC,2706 Terroristic Threats. / 3121 Rape. / 6301 Corruption of Minors. / 3124.1 Sexual Assault / 6318 Unlawful Contact/Communication w/ Minor,Zone 1,,1,,,,,
5770,1981819,17030048,34,M,W,2017-02-18T03:27:00,"100 Block Lelia ST Pittsburgh, PA 15211","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","100 Block Lelia ST Pittsburgh, PA 15211",Mount Washington,3,1915,4,5,-80.01165263,40.42175932
1727,1976659,16188028,34,M,B,2016-10-05T01:50:00,"7400 Block Monticello ST Pittsburgh, PA 15208","2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 3502 Burglary. / 3925 Receiving Stolen Property. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 2701(a)(3) Simple Assault - Attempts by Physical Menace  / 4304(a)(1) Enhanced Endangering Welfare of Children - Course of Conduct","7400 Block Monticello ST Pittsburgh, PA 15208",Homewood North,5,1302,9,2,-79.89101264,40.45831363
6518,1982730,17046312,34,M,W,2017-03-14T18:40:00,"300 Block Lucilla ST Pittsburgh, PA 15218",2701 Simple Assault. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,"300 Block Lucilla ST Pittsburgh, PA 15218",Swisshelm Park,4,1411,5,3,-79.89989329,40.42442532
5807,1981857,17034211,34,M,W,2017-02-24T08:13:00,"200 Block Haberman AV Pittsburgh, PA 15210",13(a)(16) Possession of Controlled Substance,"200 Block Haberman AV Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.00252227,40.42063954
1056,1975773,16169048,34,M,W,2016-09-07T20:39:00,"California AV & Verner AV Pittsburgh, PA 15212",5506 Loitering and Prowling at Night / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"California AV & Verner AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.04147993,40.48136781
6325,1982495,17026135,34,M,W,2017-03-10T07:20:00,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"1400 Block Hampshire AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02847027,40.41056082
3524,1979053,16191391,34,M,B,2016-12-19T10:40:00,"2100 Block Rhine ST Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment,"900 Block Vinial ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99155177,40.45716496
2338,1977446,16196517,34,M,W,2016-10-17T22:25:00,"400 Block North Shore DR Pittsburgh, PA 15212",903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30)* Delivery of Controlled Substance,"400 Block North Shore DR Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01233658,40.44626305
3659,1979223,16228508,34,M,B,2016-12-07T14:36:00,"7500 Block Bennett ST Pittsburgh, PA 15208",2701 Simple Assault.,"7500 Block Bennett ST Pittsburgh, PA 15208",Homewood South,5,1304,9,2,-79.89220413,40.45527585
5359,1981303,17019652,34,M,W,2017-02-01T14:15:00,"2500 Block West Liberty AV Pittsburgh, PA 15226",903 Criminal Conspiracy. / 3929 Retail Theft. / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant,"2500 Block West Liberty AV Pittsburgh, PA 15226",Beechview,6,1920,4,5,-80.02549344,40.39918465
1853,1976815,16193270,34,M,B,2016-10-12T20:50:00,"2300 Block Mission ST Pittsburgh, PA 15203","5104 Resisting Arrest or Other Law Enforcement. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount","2300 Block Mission ST Pittsburgh, PA 15203",South Side Slopes,3,1608,3,4,-79.97373053,40.42301753
4038,1979689,16240994,34,M,B,2016-12-29T02:14:00,"7900 Block Orlan PL Verona, PA 15147",2702 Aggravated Assault.,"4400 Block Milgate ST Pittsburgh, PA 15224",Bloomfield,5,903,7,2,-79.95255231,40.46526363
6647,1982897,17047572,34,M,W,2017-03-16T18:50:00,"Bigelow ST & Gladstone ST Pittsburgh, PA 15207",13(a)(16) Possession of Controlled Substance / 13(a)(31) Marijuana: Possession Small Amount,"Bigelow ST & Gladstone ST Pittsburgh, PA 15207",Hazelwood,4,1501,5,3,-79.94426701,40.42041218
4050,1979737,16239420,34,M,B,2016-12-26T03:29:00,"7300 Block Kelly ST Pittsburgh, PA 15208",2701 Simple Assault. / 5505 Public Drunkenness,"7300 Block Kelly ST Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89482616,40.45480657
4083,1979770,16233592,34,M,B,2017-01-10T08:23:00,"900 Block Second AV Pittsburgh, PA 15219",2702 Aggravated Assault.,"1300 Block Grotto ST Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1202,9,2,-79.89636874,40.46610942
98,1974941,16155030,34,M,W,2016-08-18T22:46:00,"lamar ST & Williams RD Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"lamar ST & Williams RD Pittsburgh, PA 15212",Northview Heights,1,2609,1,1,-79.99769601,40.4745937
1934,1976916,16203912,34,M,B,2016-10-29T17:30:00,"1200 Block Western AV Pittsburgh, PA 15233",901 Criminal Attempt / 2501 Criminal Homicide. / 2702 Aggravated Assault. / 3701 Robbery. / 6106 Firearms not to be Carried without a License.,"1300 Block Woodland AV Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.03026585,40.46922282
6401,1982593,17043853,34,M,B,2017-03-10T17:53:00,"90 Block S 10th ST Pittsburgh, PA 15203",13(a)(16) Possession of Controlled Substance,"90 Block S 10th ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98887436,40.42775277
4148,1979845,16232842,34,M,W,2016-12-14T20:00:00,"5000 Block 2nd AV Pittsburgh, PA 15207",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 4914(A) False Identification to Law Enforcement / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"5000 Block 2nd AV Pittsburgh, PA 15207",Hazelwood,4,1515,5,3,-79.94389782,40.40823336
4158,1979856,16175569,34,M,W,2017-01-06T13:24:00,"Market ST Pittsburgh, PA 15222",9015 Failure To Appear/Arrest on Attachment Order,"600 Block Cedar AV Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-80.00113002,40.45290228
6774,1983041,17050344,34,M,W,2017-03-21T00:26:00,Zone 1,2701 Simple Assault. / 3701 Robbery. / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck,Zone 1,,1,,,,,
5945,1982029,17035288,34,M,W,2017-02-25T17:50:00,"General Robinson ST W & Art Rooney AV Pittsburgh, PA 15212","5505 Public Drunkenness / 601.16(b)(1)(b) Any private property into or upon which the public is admitted by easement or license / 601.16(b)(2) Any Person who urinates or defecates in, on, or about any public place w/o immediately cleaning and disposing of the material / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION","General Robinson ST & Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01397546,40.44659132
5950,1982034,17034938,34,M,B,2017-02-25T03:22:00,"Bennett ST & Oakwood ST Pittsburgh, PA 15221",1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3301 Driving on Right Side of Roadway. / 3736 Reckless Driving / 3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"Bennett ST & Oakwood ST Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88564895,40.45402645
4190,1979900,17000760,34,M,W,2017-01-02T09:12:00,"10 Block 40th ST Pittsburgh, PA 15201",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"10 Block 40th ST Pittsburgh, PA 15201",Central Lawrenceville,2,901,7,2,-79.96487963,40.47022919
5952,1982036,17035071,34,M,W,2017-02-25T11:15:00,"1900 Block Dartmore ST Pittsburgh, PA 15210",1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 3802(d)(1)(i) DUI - Controlled Substance - Schedule I / 3802(d)(2) DUI - Drug - Impaired Ability,"1900 Block Dartmore ST Pittsburgh, PA 15210",Overbrook,3,3204,4,4,-79.9963718,40.39440623
5956,1982040,17035536,34,M,W,2017-02-26T01:21:00,"Liberty BRDG Pittsburgh, PA 15222",3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"Liberty BRDG Pittsburgh, PA 15222",Central Business District,2,201,,,0,0
3924,1979562,16158423,34,M,W,2017-01-06T13:24:00,"Market ST Pittsburgh, PA 15222",9015 Failure To Appear/Arrest on Attachment Order,"1700 Block Sandusky CT & Henderson ST Pittsburgh, PA 15212",Fineview,1,2509,,,0,0
1885,1976848,16191391,34,M,B,2016-10-10T00:30:00,"900 Block Vinial ST Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment,"900 Block Vinial ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99155177,40.45716496
3574,1979112,16228814,34,M,W,2016-12-08T01:45:00,"East ST & Hazlett ST Pittsburgh, PA 15214",3361  Driving Vehicle at Safe Speed. / 3714 Careless Driving / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%,"East ST & Hazlett ST Pittsburgh, PA 15214",Northview Heights,1,2609,6,1,-80.00517196,40.4746369
4217,1979947,17000065,34,M,B,2017-01-01T01:35:00,"1700 Block E Carson ST Pittsburgh, PA 15203",2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement. / 5505 Public Drunkenness / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98186901,40.4285852
2090,1977122,16195653,34,M,B,2016-10-16T13:57:00,"800 Block Chartiers AV Pittsburgh, PA 15220",9501 Bench Warrant,"800 Block Chartiers AV Pittsburgh, PA 15220",Elliott,6,2020,2,5,-80.03903801,40.44258739
3242,1978663,16221371,34,M,B,2016-11-25T19:04:00,"Perrysville AV & Federal ST N Pittsburgh, PA 15212",5101 Obstructing Admin. of Law  / 13(a)(32) Paraphernalia - Use or Possession,"Perrysville AV & Federal ST Pittsburgh, PA 15212",Central North Side,1,2503,6,1,-80.00875585,40.46119037
2751,1978030,16210400,34,M,B,2016-11-07T22:15:00,"Lincoln AV & Odessa PL Pittsburgh, PA 15206",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(31) Marijuana: Possession Small Amount,"Lincoln AV & Odessa PL Pittsburgh, PA 15206",Lincoln-Lemington-Belmar,5,1203,9,2,-79.90269535,40.46370084
5465,1981419,16228508,34,M,B,2017-02-19T16:16:00,"Bryant ST & N Highland AV Pittsburgh, PA 15206",9015 Failure To Appear/Arrest on Attachment Order,"7500 Block Bennett ST Pittsburgh, PA 15208",Homewood South,5,1304,9,2,-79.89220413,40.45527585
5064,1980929,17019244,34,M,W,2017-01-31T20:45:00,"800 Block N Highland AV Pittsburgh, PA 15206",13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"800 Block N Highland AV Pittsburgh, PA 15206",Highland Park,5,1106,7,2,-79.92071839,40.46975551
147,1975424,16158423,34,M,W,2016-08-23T19:10:00,"1700 Block Henderson ST & Federal ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance,"1700 Block Sandusky CT & Henderson ST Pittsburgh, PA 15212",Fineview,1,2509,,,0,0
3300,1978742,16219934,34,M,W,2016-11-23T04:10:00,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",3701 Robbery.,"Chauncey DR & Bedford AV Pittsburgh, PA 15219",Bedford Dwellings,2,509,6,3,-79.97224337,40.45081373
4898,1980738,17015446,34,M,B,2017-01-25T19:20:00,"Middle ST & Foreland ST Pittsburgh, PA 15212",902 Criminal Solicitation. / 13(a)(16) Possession of Controlled Substance / 5902(e) Patronizing a Prostitute,"Middle ST & Foreland ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99938941,40.45456873
3109,1978489,16219214,34,M,W,2016-11-21T21:30:00,"200 Block W Burgess ST Pittsburgh, PA 15214",3802(a)(1) DUI - General Impairment / 3802(c) DUI - Highest Rate of Alcohol - BAC >= .16%,"200 Block W Burgess ST Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.01135645,40.46704568
424,1975359,16162854,34,M,W,2016-08-29T23:33:00,"700 Block Brushton AV Pittsburgh, PA 15221",4303 General Lighting Requirements. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"700 Block Brushton AV Pittsburgh, PA 15221",Homewood South,5,1304,9,2,-79.88874138,40.45367526
302,1974829,16153281,34,M,B,2016-08-18T20:20:00,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"600 Block Smithfield ST Pittsburgh, PA 15219",Golden Triangle/Civic Arena,2,201,6,6,-79.99740551,40.44152525
5744,1981775,17027494,34,M,W,2017-02-14T01:47:00,"800 Block Allegheny AV Pittsburgh, PA 15233",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3802(d)(2) DUI - Drug - Impaired Ability,"800 Block Allegheny AV Pittsburgh, PA 15233",Chateau,1,2108,1,1,-80.01853444,40.45062996
478,1975018,16155663,34,M,B,2016-08-19T19:52:00,"Federal ST S & Isabella ST Pittsburgh, PA 15212",4910 Tampering with or Fabricating Physical Evidence. / 5505 Public Drunkenness / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"Federal ST & Isabella ST Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.00402915,40.44755047
6176,1982309,17039606,34,M,B,2017-03-04T02:57:00,"1700 Block E Carson ST Pittsburgh, PA 15203",9501 Bench Warrant,"1700 Block E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98186901,40.4285852
2469,1977618,16202149,34,M,W,2016-10-26T17:30:00,"Fort Duquesne BL & Stanwix ST Pittsburgh, PA 15222",9501 Bench Warrant,"10th St Byp RAMP Pittsburgh, PA 15222",Central Business District,2,201,,,0,0
3057,1978420,16218534,34,M,B,2016-11-20T18:04:00,"1000 Block Brushton AV Pittsburgh, PA 15221",9501 Bench Warrant,"1000 Block Brushton AV Pittsburgh, PA 15221",Homewood North,5,1301,9,2,-79.88766414,40.45654294
5241,1981161,16216358,34,M,B,2017-02-14T12:00:00,"900 Block 2nd AV Pittsburgh, PA 15219","3304 Criminal Mischief. / 3701 Robbery. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","1600 Block Sterling ST Pittsburgh, PA 15210",South Side Slopes,3,1608,3,4,-79.97428189,40.41822896
6214,1982365,17041188,34,M,W,2017-03-06T19:20:00,"800 Block Mc Candless ST Pittsburgh, PA 15201",9501 Bench Warrant,"800 Block Mc Candless ST Pittsburgh, PA 15201",Upper Lawrenceville,2,1011,7,2,-79.95044836,40.47923223
